-2.459,-7.879,-7.879,-7.879,-7.879,-7.879,-7.879,-7.879,-7.879
-2.471,-7.911,-7.911,-7.911,-7.911,-7.911,-7.911,-7.911,-7.911
-2.482,-7.940,-7.940,-7.940,-7.940,-7.940,-7.940,-7.940,-7.940
-2.493,-7.968,-7.968,-7.968,-7.968,-7.968,-7.968,-7.968,-7.968
-2.502,-7.990,-7.990,-7.990,-7.990,-7.990,-7.990,-7.990,-7.990
-2.511,-8.012,-8.012,-8.012,-8.012,-8.012,-8.012,-8.012,-8.012
-2.520,-8.033,-8.033,-8.033,-8.033,-8.033,-8.033,-8.033,-8.033
-2.527,-8.050,-8.050,-8.050,-8.050,-8.050,-8.050,-8.050,-8.050
-2.534,-8.066,-8.066,-8.066,-8.066,-8.066,-8.066,-8.066,-8.066
-2.541,-8.082,-8.082,-8.082,-8.082,-8.082,-8.082,-8.082,-8.082
-2.546,-8.093,-8.093,-8.093,-8.093,-8.093,-8.093,-8.093,-8.093
-2.551,-8.104,-8.104,-8.104,-8.104,-8.104,-8.104,-8.104,-8.104
-2.556,-8.114,-8.114,-8.114,-8.114,-8.114,-8.114,-8.114,-8.114
-2.559,-8.121,-8.121,-8.121,-8.121,-8.121,-8.121,-8.121,-8.121
-2.562,-8.127,-8.127,-8.127,-8.127,-8.127,-8.127,-8.127,-8.127
-2.564,-8.132,-8.132,-8.132,-8.132,-8.132,-8.132,-8.132,-8.132
-2.565,-8.134,-8.134,-8.134,-8.134,-8.134,-8.134,-8.134,-8.134
-2.566,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.565,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.564,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.563,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.560,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.557,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.553,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.548,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.543,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.537,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.529,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.522,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.513,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.504,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.493,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.482,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.471,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.458,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.445,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.430,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.415,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.400,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.383,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.366,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.348,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.329,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.309,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.289,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.267,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.245,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.223,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.199,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.175,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.149,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.123,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.097,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.069,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.041,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-2.012,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.982,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.952,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.921,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.889,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.856,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.823,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.789,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.754,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.719,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.682,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.645,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.608,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.570,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136,-8.136
-1.531,-8.059,-8.059,-8.059,-8.059,-8.059,-8.059,-8.059,-8.059
-1.491,-7.963,-7.963,-7.963,-7.963,-7.963,-7.963,-7.963,-7.963
-1.451,-7.857,-7.857,-7.857,-7.857,-7.857,-7.857,-7.857,-7.857
-1.410,-7.738,-7.738,-7.738,-7.738,-7.738,-7.738,-7.738,-7.738
-1.369,-7.609,-7.609,-7.609,-7.609,-7.609,-7.609,-7.609,-7.609
-1.327,-7.464,-7.464,-7.464,-7.464,-7.464,-7.464,-7.464,-7.464
-1.284,-7.304,-7.304,-7.304,-7.304,-7.304,-7.304,-7.304,-7.304
-1.241,-7.132,-7.132,-7.132,-7.132,-7.132,-7.132,-7.132,-7.132
-1.197,-6.943,-6.943,-6.943,-6.943,-6.943,-6.943,-6.943,-6.943
-1.152,-6.740,-6.740,-6.740,-6.740,-6.740,-6.740,-6.740,-6.740
-1.107,-6.527,-6.527,-6.527,-6.527,-6.527,-6.527,-6.527,-6.527
-1.062,-6.307,-6.307,-6.307,-6.307,-6.307,-6.307,-6.307,-6.307
-1.016,-6.078,-6.078,-6.078,-6.078,-6.078,-6.078,-6.078,-6.078
-0.969,-5.843,-5.843,-5.843,-5.843,-5.843,-5.843,-5.843,-5.843
-0.922,-5.609,-5.609,-5.609,-5.609,-5.609,-5.609,-5.609,-5.609
-0.874,-5.377,-5.377,-5.377,-5.377,-5.377,-5.377,-5.377,-5.377
-0.826,-5.153,-5.153,-5.153,-5.153,-5.153,-5.153,-5.153,-5.153
-0.777,-4.935,-4.935,-4.935,-4.935,-4.935,-4.935,-4.935,-4.935
-0.728,-4.732,-4.732,-4.732,-4.732,-4.732,-4.732,-4.732,-4.732
-0.678,-4.539,-4.539,-4.539,-4.539,-4.539,-4.539,-4.539,-4.539
-0.628,-4.361,-4.361,-4.361,-4.361,-4.361,-4.361,-4.361,-4.361
-0.578,-4.199,-4.199,-4.199,-4.199,-4.199,-4.199,-4.199,-4.199
-0.527,-4.047,-4.047,-4.047,-4.047,-4.047,-4.047,-4.047,-4.047
-0.476,-3.908,-3.908,-3.908,-3.908,-3.908,-3.908,-3.908,-3.908
-0.424,-3.775,-3.775,-3.775,-3.775,-3.775,-3.775,-3.775,-3.775
-0.372,-3.650,-3.650,-3.650,-3.650,-3.650,-3.650,-3.650,-3.650
-0.319,-3.525,-3.525,-3.525,-3.525,-3.525,-3.525,-3.525,-3.525
-0.266,-3.398,-3.398,-3.398,-3.398,-3.398,-3.398,-3.398,-3.398
-0.213,-3.263,-3.263,-3.263,-3.263,-3.263,-3.263,-3.263,-3.263
-0.159,-3.109,-3.109,-3.109,-3.109,-3.109,-3.109,-3.109,-3.109
-0.105,-2.928,-2.928,-2.928,-2.928,-2.928,-2.928,-2.928,-2.928
-0.051,-2.709,-2.709,-2.709,-2.709,-2.709,-2.709,-2.709,-2.709
0.003,-2.434,-2.434,-2.434,-2.434,-2.434,-2.434,-2.434,-2.434
0.058,-2.081,-2.081,-2.081,-2.081,-2.081,-2.081,-2.081,-2.081
0.113,-1.632,-1.632,-1.632,-1.632,-1.632,-1.632,-1.632,-1.632
0.168,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065
0.224,-0.347,-0.347,-0.347,-0.347,-0.347,-0.347,-0.347,-0.347
0.279,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514
0.335,1.553,1.553,1.553,1.553,1.553,1.553,1.553,1.553
0.391,2.741,2.741,2.741,2.741,2.741,2.741,2.741,2.741
0.447,4.032,4.032,4.032,4.032,4.032,4.032,4.032,4.032
0.504,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375
0.560,6.624,6.624,6.624,6.624,6.624,6.624,6.624,6.624
0.617,7.739,7.739,7.739,7.739,7.739,7.739,7.739,7.739
0.673,8.632,8.632,8.632,8.632,8.632,8.632,8.632,8.632
0.730,9.330,9.330,9.330,9.330,9.330,9.330,9.330,9.330
0.787,9.841,9.841,9.841,9.841,9.841,9.841,9.841,9.841
0.844,10.201,10.201,10.201,10.201,10.201,10.201,10.201,10.201
0.901,10.451,10.451,10.451,10.451,10.451,10.451,10.451,10.451
0.957,10.619,10.619,10.619,10.619,10.619,10.619,10.619,10.619
1.014,10.735,10.735,10.735,10.735,10.735,10.735,10.735,10.735
1.071,10.815,10.815,10.815,10.815,10.815,10.815,10.815,10.815
1.128,10.868,10.868,10.868,10.868,10.868,10.868,10.868,10.868
1.185,10.905,10.905,10.905,10.905,10.905,10.905,10.905,10.905
1.241,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930
1.298,10.948,10.948,10.948,10.948,10.948,10.948,10.948,10.948
1.355,10.960,10.960,10.960,10.960,10.960,10.960,10.960,10.960
1.411,10.969,10.969,10.969,10.969,10.969,10.969,10.969,10.969
1.467,10.975,10.975,10.975,10.975,10.975,10.975,10.975,10.975
1.523,10.980,10.980,10.980,10.980,10.980,10.980,10.980,10.980
1.579,10.984,10.984,10.984,10.984,10.984,10.984,10.984,10.984
1.635,10.986,10.986,10.986,10.986,10.986,10.986,10.986,10.986
1.690,10.988,10.988,10.988,10.988,10.988,10.988,10.988,10.988
1.745,10.990,10.990,10.990,10.990,10.990,10.990,10.990,10.990
1.800,10.991,10.991,10.991,10.991,10.991,10.991,10.991,10.991
1.855,10.993,10.993,10.993,10.993,10.993,10.993,10.993,10.993
1.909,10.993,10.993,10.993,10.993,10.993,10.993,10.993,10.993
1.964,10.994,10.994,10.994,10.994,10.994,10.994,10.994,10.994
2.017,10.995,10.995,10.995,10.995,10.995,10.995,10.995,10.995
2.071,10.995,10.995,10.995,10.995,10.995,10.995,10.995,10.995
2.124,10.996,10.996,10.996,10.996,10.996,10.996,10.996,10.996
2.177,10.996,10.996,10.996,10.996,10.996,10.996,10.996,10.996
2.229,10.997,10.997,10.997,10.997,10.997,10.997,10.997,10.997
2.281,10.997,10.997,10.997,10.997,10.997,10.997,10.997,10.997
2.332,10.997,10.997,10.997,10.997,10.997,10.997,10.997,10.997
2.384,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
2.434,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
2.484,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
2.534,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
2.583,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
2.632,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.680,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.727,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.774,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.820,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.866,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.911,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.956,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
3.043,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
3.085,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
3.127,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
3.168,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.208,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.248,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.286,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.324,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.361,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.398,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.433,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.468,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.502,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.535,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.567,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.598,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.629,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.658,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.687,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.714,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.741,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.766,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.791,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.815,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.838,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.859,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.880,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.900,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.918,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.936,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.952,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.968,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.982,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.996,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.008,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.019,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.029,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.038,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.046,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.053,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.058,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.063,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.066,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.068,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.069,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.069,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.068,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.065,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.062,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.057,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.051,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.044,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.036,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.026,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.016,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
4.004,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.991,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.977,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.962,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.945,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.928,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.909,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.889,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.868,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.846,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.822,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.798,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.772,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.745,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.717,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.688,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.657,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.626,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.593,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.560,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.525,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.489,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.452,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.414,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.375,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.335,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.293,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.251,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.208,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.163,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.118,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.071,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
3.024,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.976,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.926,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.876,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.824,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.772,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.719,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.665,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.610,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.554,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.497,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.439,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.381,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.321,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.261,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.200,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
2.138,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.076,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
2.013,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.949,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.884,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.818,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.752,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.685,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.618,10.999,10.999,10.999,10.999,10.999,10.999,10.999,10.999
1.550,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
1.481,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
1.412,10.998,10.998,10.998,10.998,10.998,10.998,10.998,10.998
1.342,10.997,10.997,10.997,10.997,10.997,10.997,10.997,10.997
1.272,10.997,10.997,10.997,10.997,10.997,10.997,10.997,10.997
1.201,10.997,10.997,10.997,10.997,10.997,10.997,10.997,10.997
1.129,10.996,10.996,10.996,10.996,10.996,10.996,10.996,10.996
1.057,10.995,10.995,10.995,10.995,10.995,10.995,10.995,10.995
0.985,10.995,10.995,10.995,10.995,10.995,10.995,10.995,10.995
0.912,10.994,10.994,10.994,10.994,10.994,10.994,10.994,10.994
0.838,10.992,10.992,10.992,10.992,10.992,10.992,10.992,10.992
0.765,10.991,10.991,10.991,10.991,10.991,10.991,10.991,10.991
0.691,10.988,10.988,10.988,10.988,10.988,10.988,10.988,10.988
0.616,10.985,10.985,10.985,10.985,10.985,10.985,10.985,10.985
0.541,10.981,10.981,10.981,10.981,10.981,10.981,10.981,10.981
0.466,10.975,10.975,10.975,10.975,10.975,10.975,10.975,10.975
0.390,10.966,10.966,10.966,10.966,10.966,10.966,10.966,10.966
0.315,10.952,10.952,10.952,10.952,10.952,10.952,10.952,10.952
0.238,10.929,10.929,10.929,10.929,10.929,10.929,10.929,10.929
0.162,10.892,10.892,10.892,10.892,10.892,10.892,10.892,10.892
0.085,10.830,10.830,10.830,10.830,10.830,10.830,10.830,10.830
0.009,10.727,10.727,10.727,10.727,10.727,10.727,10.727,10.727
-0.068,10.552,10.552,10.552,10.552,10.552,10.552,10.552,10.552
-0.145,10.257,10.257,10.257,10.257,10.257,10.257,10.257,10.257
-0.223,9.763,9.763,9.763,9.763,9.763,9.763,9.763,9.763
-0.300,8.989,8.989,8.989,8.989,8.989,8.989,8.989,8.989
-0.377,7.845,7.845,7.845,7.845,7.845,7.845,7.845,7.845
-0.455,6.301,6.301,6.301,6.301,6.301,6.301,6.301,6.301
-0.533,4.505,4.505,4.505,4.505,4.505,4.505,4.505,4.505
-0.610,2.718,2.718,2.718,2.718,2.718,2.718,2.718,2.718
-0.688,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107
-0.765,-0.187,-0.187,-0.187,-0.187,-0.187,-0.187,-0.187,-0.187
-0.843,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189,-1.189
-0.920,-1.914,-1.914,-1.914,-1.914,-1.914,-1.914,-1.914,-1.914
-0.998,-2.440,-2.440,-2.440,-2.440,-2.440,-2.440,-2.440,-2.440
-1.075,-2.812,-2.812,-2.812,-2.812,-2.812,-2.812,-2.812,-2.812
-1.152,-3.088,-3.088,-3.088,-3.088,-3.088,-3.088,-3.088,-3.088
-1.229,-3.305,-3.305,-3.305,-3.305,-3.305,-3.305,-3.305,-3.305
-1.306,-3.495,-3.495,-3.495,-3.495,-3.495,-3.495,-3.495,-3.495
-1.383,-3.676,-3.676,-3.676,-3.676,-3.676,-3.676,-3.676,-3.676
-1.459,-3.863,-3.863,-3.863,-3.863,-3.863,-3.863,-3.863,-3.863
-1.535,-4.070,-4.070,-4.070,-4.070,-4.070,-4.070,-4.070,-4.070
-1.611,-4.305,-4.305,-4.305,-4.305,-4.305,-4.305,-4.305,-4.305
-1.687,-4.573,-4.573,-4.573,-4.573,-4.573,-4.573,-4.573,-4.573
-1.762,-4.872,-4.872,-4.872,-4.872,-4.872,-4.872,-4.872,-4.872
-1.837,-5.203,-5.203,-5.203,-5.203,-5.203,-5.203,-5.203,-5.203
-1.911,-5.555,-5.555,-5.555,-5.555,-5.555,-5.555,-5.555,-5.555
-1.985,-5.923,-5.923,-5.923,-5.923,-5.923,-5.923,-5.923,-5.923
-2.059,-6.292,-6.292,-6.292,-6.292,-6.292,-6.292,-6.292,-6.292
-2.133,-6.651,-6.651,-6.651,-6.651,-6.651,-6.651,-6.651,-6.651
-2.205,-6.979,-6.979,-6.979,-6.979,-6.979,-6.979,-6.979,-6.979
-2.278,-7.281,-7.281,-7.281,-7.281,-7.281,-7.281,-7.281,-7.281
-2.350,-7.545,-7.545,-7.545,-7.545,-7.545,-7.545,-7.545,-7.545
-2.421,-7.771,-7.771,-7.771,-7.771,-7.771,-7.771,-7.771,-7.771
-2.492,-7.965,-7.965,-7.965,-7.965,-7.965,-7.965,-7.965,-7.965
-2.562,-8.127,-8.127,-8.127,-8.127,-8.127,-8.127,-8.127,-8.127
-2.632,-8.264,-8.264,-8.264,-8.264,-8.264,-8.264,-8.264,-8.264
-2.701,-8.377,-8.377,-8.377,-8.377,-8.377,-8.377,-8.377,-8.377
-2.769,-8.470,-8.470,-8.470,-8.470,-8.470,-8.470,-8.470,-8.470
-2.837,-8.548,-8.548,-8.548,-8.548,-8.548,-8.548,-8.548,-8.548
-2.904,-8.613,-8.613,-8.613,-8.613,-8.613,-8.613,-8.613,-8.613
-2.971,-8.669,-8.669,-8.669,-8.669,-8.669,-8.669,-8.669,-8.669
-3.037,-8.714,-8.714,-8.714,-8.714,-8.714,-8.714,-8.714,-8.714
-3.102,-8.753,-8.753,-8.753,-8.753,-8.753,-8.753,-8.753,-8.753
-3.166,-8.786,-8.786,-8.786,-8.786,-8.786,-8.786,-8.786,-8.786
-3.229,-8.813,-8.813,-8.813,-8.813,-8.813,-8.813,-8.813,-8.813
-3.292,-8.837,-8.837,-8.837,-8.837,-8.837,-8.837,-8.837,-8.837
-3.354,-8.857,-8.857,-8.857,-8.857,-8.857,-8.857,-8.857,-8.857
-3.415,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
-3.475,-8.890,-8.890,-8.890,-8.890,-8.890,-8.890,-8.890,-8.890
-3.535,-8.903,-8.903,-8.903,-8.903,-8.903,-8.903,-8.903,-8.903
-3.593,-8.914,-8.914,-8.914,-8.914,-8.914,-8.914,-8.914,-8.914
-3.651,-8.924,-8.924,-8.924,-8.924,-8.924,-8.924,-8.924,-8.924
-3.707,-8.932,-8.932,-8.932,-8.932,-8.932,-8.932,-8.932,-8.932
-3.763,-8.939,-8.939,-8.939,-8.939,-8.939,-8.939,-8.939,-8.939
-3.818,-8.946,-8.946,-8.946,-8.946,-8.946,-8.946,-8.946,-8.946
-3.872,-8.952,-8.952,-8.952,-8.952,-8.952,-8.952,-8.952,-8.952
-3.924,-8.956,-8.956,-8.956,-8.956,-8.956,-8.956,-8.956,-8.956
-3.976,-8.961,-8.961,-8.961,-8.961,-8.961,-8.961,-8.961,-8.961
-4.027,-8.965,-8.965,-8.965,-8.965,-8.965,-8.965,-8.965,-8.965
